Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
531;513;V;Utah Jazz;34;25;41;20;120;5.5;5.5;-240;1.5
531;514;H;Memphis Grizzlies;31;23;33;26;113;224;224.5;200;114.5
601;521;V;Boston Celtics;24;27;28;30;109;231.5;234.5;750;118
601;522;H;Brooklyn Nets;31;28;27;37;123;12.5;13;-1200;5.5
601;523;V;Portland Trail Blazers;25;37;32;27;140;226;226.5;115;111.5
601;524;H;Denver Nuggets;38;27;27;29;147;1.5;2;-135;0.5
601;525;V;Los Angeles Lakers;26;10;27;22;85;209.5;209.5;175;4.5
601;526;H;Phoenix Suns;34;32;26;23;115;4;4.5;-200;102
602;531;V;Atlanta Hawks;21;31;22;29;103;207.5;209;100;103
602;532;H;New York Knicks;21;26;15;27;89;1.5;1;-120;1.5
602;533;V;Dallas Mavericks;35;21;33;16;105;217.5;217.5;280;106
602;534;H;Los Angeles Clippers;28;26;21;25;100;7;7.5;-340;6
602;535;V;Memphis Grizzlies;27;24;25;34;110;226;226.5;380;1
602;536;H;Utah Jazz;47;28;31;20;126;10.5;9.5;-460;115.5
602;537;V;Washington Wizards;29;34;31;18;112;230.5;229;210;113
602;538;H;Philadelphia 76ers;29;36;38;26;129;6.5;6;-250;2.5
603;543;V;Phoenix Suns;36;26;27;24;113;208.5;207.5;120;105
603;544;H;Los Angeles Lakers;14;27;35;24;100;3;3;-140;4
603;545;V;Denver Nuggets;29;32;37;28;126;228.5;228;175;112.5
603;546;H;Portland Trail Blazers;33;35;33;14;115;4;5;-200;0.5
604;557;V;Los Angeles Clippers;26;22;25;31;104;3;3;-145;1
604;558;H;Dallas Mavericks;28;17;32;20;97;216.5;215.5;125;105
605;561;V;Milwaukee Bucks;32;29;23;23;107;240;239.5;145;120.5
605;562;H;Brooklyn Nets;30;33;35;17;115;4;4;-165;0.5
606;571;V;Atlanta Hawks;42;32;25;29;128;220.5;219.5;170;107.5
606;572;H;Philadelphia 76ers;27;27;29;41;124;2.5;4.5;-190;7.5
606;573;V;Dallas Mavericks;38;24;23;26;111;214.5;211.5;225;104
606;574;H;Los Angeles Clippers;35;35;30;26;126;6.5;6.5;-265;1
607;581;V;Milwaukee Bucks;19;22;24;21;86;235;1.5;-135;7.5
607;582;H;Brooklyn Nets;36;29;30;30;125;2;238;115;119
607;583;V;Denver Nuggets;28;30;21;26;105;220;222;190;109.5
607;584;H;Phoenix Suns;28;29;31;34;122;5.5;6;-220;3.5
608;501;V;Atlanta Hawks;20;35;29;18;102;222.5;225.5;240;110
608;502;H;Philadelphia 76ers;33;24;34;27;118;5;6.5;-280;3
608;503;V;Los Angeles Clippers;25;35;19;30;109;221.5;222;130;109
608;504;H;Utah Jazz;18;29;32;33;112;3.5;3;-150;5
609;511;V;Denver Nuggets;21;21;25;31;98;221;224.5;180;0.5
609;512;H;Phoenix Suns;25;27;34;37;123;6;5.5;-210;109.5
610;521;V;Brooklyn Nets;11;31;23;18;83;234;235;140;114
610;522;H;Milwaukee Bucks;30;15;22;19;86;3.5;3.5;-160;0.5
610;523;V;Los Angeles Clippers;29;24;33;25;111;221;222.5;120;2.5
610;524;H;Utah Jazz;30;36;27;24;117;3;2.5;-140;109.5
611;531;V;Philadelphia 76ers;28;33;34;32;127;2;2;-130;0.5
611;532;H;Atlanta Hawks;20;36;19;36;111;224.5;224.5;110;108.5
611;533;V;Phoenix Suns;37;22;31;26;116;222.5;223.5;110;113.5
611;534;H;Denver Nuggets;27;28;21;26;102;1.5;2;-130;0.5
612;541;V;Utah Jazz;23;26;34;23;106;223.5;222.5;175;2.5
612;542;H;Los Angeles Clippers;27;37;30;38;132;3.5;4.5;-200;113
613;551;V;Brooklyn Nets;26;22;21;27;96;2;2;-135;110
613;552;H;Milwaukee Bucks;23;30;28;26;107;230;228.5;115;0.5
613;553;V;Phoenix Suns;28;35;33;29;125;2.5;3;-155;113.5
613;554;H;Denver Nuggets;22;33;28;35;118;221;223;135;0.5
614;561;V;Philadelphia 76ers;28;34;20;18;100;3;2.5;-150;111.5
614;562;H;Atlanta Hawks;20;29;31;23;103;225;226;130;2
614;563;V;Utah Jazz;13;31;29;31;104;223.5;223.5;190;3.5
614;564;H;Los Angeles Clippers;30;38;26;24;118;5;5;-220;113.5
615;571;V;Milwaukee Bucks;29;30;28;21;108;2.5;1;-120;113
615;572;H;Brooklyn Nets;15;28;38;33;114;220.5;222;100;4
616;581;V;Atlanta Hawks;24;16;29;40;109;224.5;224;250;2.5
616;582;H;Philadelphia 76ers;38;24;25;19;106;6.5;7;-300;109
616;583;V;Los Angeles Clippers;36;24;32;27;119;223.5;219.5;310;110.5
616;584;H;Utah Jazz;37;28;18;28;111;2.5;8.5;-370;4.5
617;501;V;Brooklyn Nets;19;29;19;22;89;220.5;220.5;175;2.5
617;502;H;Milwaukee Bucks;26;33;19;26;104;3.5;5;-200;107.5
618;511;V;Philadelphia 76ers;22;25;33;24;104;3;3;175;2
618;512;H;Atlanta Hawks;29;22;25;23;99;222.5;223.5;-200;108
618;513;V;Utah Jazz;33;39;22;25;119;2;2.5;-155;111
618;514;H;Los Angeles Clippers;31;19;41;40;131;218.5;221;135;4.5
619;521;V;Milwaukee Bucks;25;22;35;27;115;1;215.5;-145;1
619;522;H;Brooklyn Nets;28;25;28;28;111;216.5;2;125;109
620;533;V;Atlanta Hawks;25;23;28;27;103;217.5;216;240;106
620;534;H;Philadelphia 76ers;28;18;25;25;96;6.5;7;-280;4.5
620;535;V;Los Angeles Clippers;21;33;39;21;114;221.5;219.5;150;112
620;536;H;Phoenix Suns;21;36;36;27;120;4;4;-170;1.5
622;551;V;Los Angeles Clippers;22;25;24;32;103;224;222.5;165;112
622;552;H;Phoenix Suns;25;23;27;29;104;6;4.5;-185;2.5
623;561;V;Atlanta Hawks;25;29;34;28;116;227.5;225;300;111
623;562;H;Milwaukee Bucks;28;31;26;28;113;7.5;8;-360;3
624;571;V;Phoenix Suns;21;27;21;23;92;1;1;-115;0.5
624;572;H;Los Angeles Clippers;29;17;34;26;106;218.5;221;-105;111.5
625;581;V;Atlanta Hawks;28;17;18;28;91;226.5;226;310;3.5
625;582;H;Milwaukee Bucks;34;43;26;22;125;7.5;8.5;-370;110.5
626;591;V;Phoenix Suns;29;21;19;15;84;1;217.5;-110;109.5
626;592;H;Los Angeles Clippers;20;16;30;14;80;220;pk;-110;4
627;501;V;Milwaukee Bucks;27;29;27;30;113;5;4.5;-185;3.5
627;502;H;Atlanta Hawks;32;24;29;17;102;224.5;224;165;113.5
628;511;V;Los Angeles Clippers;36;23;32;25;116;215.5;213.5;240;109
628;512;H;Phoenix Suns;26;26;26;24;102;6;7;-280;6
629;521;V;Milwaukee Bucks;22;16;24;26;88;6;9;-420;9.5
629;522;H;Atlanta Hawks;25;26;36;23;110;221.5;215;350;108
630;531;V;Phoenix Suns;33;33;31;33;130;215;1;-115;109.5
630;532;H;Los Angeles Clippers;29;28;26;20;103;1;214.5;-105;2.5
701;541;V;Atlanta Hawks;22;34;22;34;112;219.5;213;165;0.5
701;542;H;Milwaukee Bucks;36;29;26;32;123;4;4.5;-185;105.5
703;561;V;Milwaukee Bucks;28;19;44;27;118;215;219.5;140;111.5
703;562;H;Atlanta Hawks;24;19;29;35;107;pk;3.5;-160;2
706;501;V;Milwaukee Bucks;26;23;27;29;105;217;219.5;190;0.5
706;502;H;Phoenix Suns;30;27;35;26;118;5.5;4.5;-220;112.5
708;503;V;Milwaukee Bucks;29;16;33;30;108;221;221;160;1.5
708;504;H;Phoenix Suns;26;30;32;30;118;5.5;4.5;-180;112
711;505;V;Phoenix Suns;28;17;31;24;100;222;220;180;3
711;506;H;Milwaukee Bucks;25;35;38;22;120;3.5;4.5;-210;113
714;507;V;Phoenix Suns;23;29;30;21;103;220.5;221;170;113.5
714;508;H;Milwaukee Bucks;20;32;24;33;109;3.5;4.5;-190;3
717;509;V;Milwaukee Bucks;21;43;36;23;123;218.5;220;150;112.5
717;510;H;Phoenix Suns;37;24;29;29;119;4;4;-170;4
720;511;V;Phoenix Suns;16;31;30;21;98;223;221;170;112.5
720;512;H;Milwaukee Bucks;29;13;35;28;105;5;4.5;-190;3.5
