Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
905;743;V;Denver Nuggets;44;28;17;21;110;221.5;224;350;111.5
905;744;H;Los Angeles Clippers;25;31;21;24;101;8.5;9;-420;10
906;745;V;Milwaukee Bucks;22;28;36;21;118;1.5;1.5;-125;108.5
906;746;H;Miami Heat;31;17;40;19;115;220;220;105;5
906;747;V;Houston Rockets;20;31;41;17;109;224;223;210;2.5
906;748;H;Los Angeles Lakers;36;31;23;27;117;5.5;5.5;-250;108
907;701;V;Boston Celtics;25;37;25;24;111;1;1.5;-130;108
907;702;H;Toronto Raptors;11;24;28;26;89;212.5;212.5;110;6
907;703;V;Los Angeles Clippers;33;24;27;29;113;7.5;8.5;-440;7
907;704;H;Denver Nuggets;32;27;29;19;107;220.5;220.5;370;107.5
908;705;V;Miami Heat;19;33;21;30;103;1.5;5.5;-230;1.5
908;706;H;Milwaukee Bucks;28;18;19;29;94;218;220;195;107.5
908;707;V;Los Angeles Lakers;32;29;21;30;112;5.5;4;-175;4.5
908;708;H;Houston Rockets;33;31;18;20;102;224;222;155;107.5
909;709;V;Toronto Raptors;21;27;33;17;125;209.5;209.5;130;104
909;710;H;Boston Celtics;25;27;25;21;122;2.5;3;-150;0.5
909;711;V;Los Angeles Clippers;26;22;25;23;96;7.5;8;-340;1.5
909;712;H;Denver Nuggets;12;28;23;22;85;220.5;221.5;280;107.5
910;715;V;Los Angeles Lakers;26;31;29;24;110;5.5;5;-215;105
910;716;H;Houston Rockets;22;19;29;30;100;220.5;218.5;185;1.5
911;717;V;Boston Celtics;26;24;22;20;92;2;3;-155;102
911;718;H;Toronto Raptors;27;19;25;16;87;209;204.5;135;0.5
911;719;V;Denver Nuggets;23;21;29;38;111;217.5;216;330;105
911;720;H;Los Angeles Clippers;28;28;24;25;105;8;8.5;-400;1
912;723;V;Houston Rockets;20;31;18;27;96;214.5;218;210;1
912;724;H;Los Angeles Lakers;35;27;33;24;119;6.5;6.5;-260;106
913;725;V;Los Angeles Clippers;34;29;16;19;98;8;8.5;-400;105
913;726;H;Denver Nuggets;26;21;30;34;111;214.5;214.5;330;0.5
915;729;V;Denver Nuggets;24;30;28;22;104;211.5;207.5;280;102
915;730;H;Los Angeles Clippers;24;32;18;15;89;7;7.5;-340;4
915;731;V;Miami Heat;18;37;16;35;117;211.5;209.5;115;103.5
915;732;H;Boston Celtics;26;29;28;23;114;1.5;2;-135;1.5
917;701;V;Miami Heat;28;19;37;22;106;210;208;135;3.5
917;702;H;Boston Celtics;31;29;17;24;101;1.5;3;-155;102
918;733;V;Denver Nuggets;38;21;20;35;114;209.5;210.5;245;102.5
918;734;H;Los Angeles Lakers;36;34;33;23;126;1;7;-290;pk
919;703;V;Boston Celtics;31;31;27;28;117;2.5;3.5;-165;104
919;704;H;Miami Heat;22;28;24;32;106;207.5;208.5;145;3
920;705;V;Denver Nuggets;21;29;28;25;103;214;216.5;250;pk
920;706;H;Los Angeles Lakers;29;31;22;23;105;7.5;7.5;-300;104
922;707;V;Los Angeles Lakers;27;26;22;31;106;6.5;6;-255;6.5
922;708;H;Denver Nuggets;29;34;30;21;114;213.5;214.5;215;104
923;713;V;Boston Celtics;23;21;32;33;109;2.5;3.5;-165;3.5
923;714;H;Miami Heat;24;26;27;35;112;210.5;212;145;106.5
924;709;V;Los Angeles Lakers;37;23;27;27;114;6.5;6;-250;1.5
924;710;H;Denver Nuggets;30;25;29;24;108;215.5;213.5;210;104.5
925;715;V;Miami Heat;26;32;25;25;108;214;213.5;140;105.5
925;716;H;Boston Celtics;18;33;41;29;121;2;3.5;-160;4
926;711;V;Denver Nuggets;30;21;33;23;107;215.5;216.5;175;1
926;712;H;Los Angeles Lakers;33;28;26;30;117;6;5;-200;105.5
927;717;V;Boston Celtics;27;33;26;27;113;3;3;-150;3
927;718;H;Miami Heat;33;29;26;37;125;214.5;216;130;108.5
930;701;V;Miami Heat;28;20;19;31;98;217.5;217.5;165;3.5
930;702;H;Los Angeles Lakers;31;34;28;23;116;4.5;4.5;-185;105
1002;715;V;Miami Heat;23;31;39;21;114;216;216.5;450;104.5
1002;716;H;Los Angeles Lakers;29;39;35;21;124;7;10;-600;1.5
1004;705;V;Los Angeles Lakers;23;31;26;24;104;5;9.5;-420;8
1004;706;H;Miami Heat;26;32;27;30;115;218.5;220;350;109
1006;707;V;Los Angeles Lakers;27;22;26;27;102;7.5;7;-330;4
1006;708;H;Miami Heat;22;25;23;26;96;219.5;218;270;106.5
1009;709;V;Miami Heat;25;35;28;23;111;217;215;280;105
1009;710;H;Los Angeles Lakers;24;32;26;26;108;7.5;7;-340;6.5
1011;711;V;Los Angeles Lakers;28;36;23;19;106;5;5.5;-250;104
1011;712;H;Miami Heat;20;16;22;35;93;216.5;215;210;5.5
